source_record_id,batch_id,dispatch_ts,zone,priority,response_minutes,temp_c,precip_mm,hospital_id
AMB-5a465af49cce,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 13:39:18+00:00,Z1,2,26.4,8.1,0.0,H001
AMB-dae3ffcb6d52,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 14:17:50+00:00,Z2,3,40.7,7.8,0.0,H003
AMB-405906b40131,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 15:27:22+00:00,Z6,1,2.0,6.4,0.0,H001
AMB-0b47c4b4bd3c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 15:39:27+00:00,Z7,2,4.5,6.4,0.0,H004
AMB-f0dabf0c4873,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 15:50:04+00:00,Z7,2,11.1,6.4,0.0,H005
AMB-44653c172bc4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 15:51:17+00:00,Z6,2,20.9,6.4,0.0,H005
AMB-09a182077e99,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 15:57:52+00:00,Z3,2,16.2,6.4,0.0,H005
AMB-947daac52f97,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 15:49:21+00:00,Z6,3,6.7,6.4,0.0,H003
AMB-2f5702b1b796,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 16:16:31+00:00,Z5,2,18.8,5.4,0.0,H002
AMB-96d9827d7a4c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 17:21:39+00:00,Z8,2,7.7,5.3,0.0,H003
AMB-7f4dbe9c86b8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 17:35:42+00:00,Z8,2,4.5,5.3,0.0,H004
AMB-31cc6f0383bc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 17:43:26+00:00,Z2,2,11.7,5.3,0.0,H002
AMB-4f3a542fd398,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 18:59:08+00:00,Z4,1,12.5,4.3,0.0,H002
AMB-a49c3ffc5f48,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 18:06:03+00:00,Z1,3,19.7,4.3,0.0,H002
AMB-e1af75a14725,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 19:29:58+00:00,Z1,2,9.6,3.6,0.0,H002
AMB-63340ed580bf,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 19:00:43+00:00,Z1,1,6.8,3.6,0.0,H003
AMB-13c2b9ee11d4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 20:33:47+00:00,Z3,1,16.9,3.5,0.0,H001
AMB-3a6e7e621674,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 20:20:23+00:00,Z3,2,6.9,3.5,0.0,H003
AMB-16ffa83821da,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 20:30:58+00:00,Z8,2,10.9,3.5,0.0,H003
AMB-0d910154e3a4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 20:44:02+00:00,Z6,3,22.7,3.5,0.0,H005
AMB-471217ed4e35,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 21:04:02+00:00,Z3,2,7.7,3.2,0.0,H001
AMB-39e6bdd00182,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 21:22:35+00:00,Z6,2,15.7,3.2,0.0,H002
AMB-d90b577aae94,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 21:16:37+00:00,Z3,2,7.0,3.2,0.0,H004
AMB-c0725216569d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 21:45:47+00:00,Z8,3,11.5,3.2,0.0,H004
AMB-728fe345e150,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 21:58:26+00:00,Z2,3,26.5,3.2,0.0,H003
AMB-a9219f4d0105,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 22:28:07+00:00,Z2,3,13.4,3.0,0.0,H004
AMB-428653e1d238,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 23:32:03+00:00,Z4,1,5.5,2.5,0.0,H002
AMB-ed710ac2ecb7,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 23:23:45+00:00,Z5,1,9.9,2.5,0.0,H001
AMB-eca3a8445f7c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 23:18:39+00:00,Z2,3,14.7,2.5,0.0,H003
AMB-17da5507a79b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-08 23:29:39+00:00,Z2,2,14.6,2.5,0.0,H001
AMB-602e9ac66de3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 00:46:07+00:00,Z6,2,9.4,2.3,0.0,H005
AMB-416c833bd764,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 00:33:58+00:00,Z7,3,8.8,2.3,0.0,H005
AMB-9027edab98a2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 00:38:36+00:00,Z5,1,6.9,2.3,0.0,H005
AMB-d1f0360c6f17,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 01:05:01+00:00,Z7,3,9.6,1.5,0.0,H003
AMB-4e38159b0b69,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 01:04:56+00:00,Z5,2,15.7,1.5,0.0,H001
AMB-36f9411ac776,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 01:54:25+00:00,Z2,3,22.9,1.5,0.0,H004
AMB-1bee6dfee86a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 01:52:14+00:00,Z7,1,11.1,1.5,0.0,H002
AMB-961d5075fb65,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 01:14:49+00:00,Z4,2,4.2,1.5,0.0,H003
AMB-71ba2f15f01d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 01:09:04+00:00,Z2,3,6.6,1.5,0.0,H001
AMB-290b1ada5427,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 02:38:15+00:00,Z5,3,13.2,1.6,0.0,H002
AMB-f10ca51f9655,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 02:57:33+00:00,Z1,2,17.3,1.6,0.0,H003
AMB-3378e2dc56fc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 02:19:47+00:00,Z6,3,22.4,1.6,0.0,H004
AMB-e174c9ff02c0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 03:40:20+00:00,Z1,3,12.1,1.4,0.0,H003
AMB-29e89048b715,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 03:12:02+00:00,Z4,3,18.9,1.4,0.0,H005
AMB-adaa902e1bb3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 04:36:18+00:00,Z5,3,14.7,1.2,0.0,H002
AMB-e1811a837189,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 04:38:13+00:00,Z3,2,4.9,1.2,0.0,H004
AMB-3c6b215545ac,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 04:35:38+00:00,Z7,3,14.8,1.2,0.0,H005
AMB-5d5f2862dc23,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 05:41:54+00:00,Z6,3,12.2,1.4,0.0,H004
AMB-139ca81ec91f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 05:17:16+00:00,Z5,1,1.6,1.4,0.0,H004
AMB-fe95361ad981,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 05:51:06+00:00,Z6,3,20.7,1.4,0.0,H005
AMB-113e5f4a3a53,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 05:59:53+00:00,Z6,1,16.5,1.4,0.0,H001
AMB-b0d878968ba3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 07:56:35+00:00,Z7,3,17.1,2.4,0.0,H003
AMB-e03f9d5ee1b4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 07:33:03+00:00,Z6,3,8.6,2.4,0.0,H004
AMB-18ee4d63db8e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 08:58:17+00:00,Z3,2,25.7,3.2,0.0,H005
AMB-3d72d6ef9982,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 08:30:05+00:00,Z2,3,31.9,3.2,0.0,H003
AMB-649e8e15d3fc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 08:47:27+00:00,Z7,3,19.7,3.2,0.0,H004
AMB-e529f2ae7da3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 08:10:18+00:00,Z5,1,4.3,3.2,0.0,H005
AMB-29e51069a9f7,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 08:24:05+00:00,Z1,3,14.8,3.2,0.0,H001
AMB-568cb5cb49c2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 08:36:45+00:00,Z6,2,3.4,3.2,0.0,H001
AMB-e844c48012c5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 09:21:00+00:00,Z1,2,25.7,4.2,0.0,H004
AMB-fd377c0312f6,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 09:39:19+00:00,Z5,2,7.5,4.2,0.0,H003
AMB-7dca0d5c8b1d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 09:58:12+00:00,Z1,1,4.6,4.2,0.0,H004
AMB-db429cbc1cfb,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 10:02:50+00:00,Z1,1,6.9,5.8,0.0,H005
AMB-9d1f022e6c78,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 10:22:43+00:00,Z5,2,14.3,5.8,0.0,H001
AMB-7acc871db339,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 10:25:50+00:00,Z1,2,11.2,5.8,0.0,H005
AMB-7b979baad410,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 10:48:15+00:00,Z7,1,2.5,5.8,0.0,H003
AMB-604af5fcef8c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 10:47:46+00:00,Z7,1,9.2,5.8,0.0,H002
AMB-7b8ec4f5f10b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 10:09:31+00:00,Z1,2,4.1,5.8,0.0,H004
AMB-ad89faa669bf,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 10:57:13+00:00,Z8,3,24.8,5.8,0.0,H001
AMB-bd0dc95b72dc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 11:15:10+00:00,Z8,3,13.9,6.9,0.0,H005
AMB-3551ff6e13f8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 12:36:40+00:00,Z6,3,19.3,7.2,0.0,H001
AMB-ad486ab0c287,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 12:39:26+00:00,Z8,1,7.3,7.2,0.0,H005
AMB-3f541364b519,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 12:30:48+00:00,Z2,3,5.2,7.2,0.0,H003
AMB-2608248d8322,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 14:22:04+00:00,Z6,3,16.3,7.6,0.0,H001
AMB-7d8dfb35047d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 14:03:06+00:00,Z3,3,26.3,7.6,0.0,H003
AMB-133cd3e4d70a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 15:38:21+00:00,Z1,3,19.5,7.2,0.0,H002
AMB-dc61fb082e2a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 15:57:31+00:00,Z4,1,2.5,7.2,0.0,H001
AMB-5a339a3e4714,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 15:26:52+00:00,Z1,2,9.1,7.2,0.0,H001
AMB-239fac4bb400,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 16:03:14+00:00,Z3,2,20.2,7.1,0.0,H003
AMB-dc9169e97935,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 16:25:13+00:00,Z1,3,12.9,7.1,0.0,H001
AMB-7891ce30bfee,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 17:22:27+00:00,Z7,3,24.4,6.9,0.0,H004
AMB-70868844ed4e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 18:33:34+00:00,Z7,3,29.0,7.1,0.0,H002
AMB-f6a0ed865d2f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 18:22:22+00:00,Z3,2,8.9,7.1,0.0,H004
AMB-545eb824ef59,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 18:18:25+00:00,Z1,3,10.1,7.1,0.0,H001
AMB-ded1798f189b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 18:11:25+00:00,Z5,2,6.2,7.1,0.0,H001
AMB-26444d8548ca,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 18:14:06+00:00,Z8,2,8.3,7.1,0.0,H005
AMB-f9cab0856124,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 19:05:30+00:00,Z3,2,7.7,7.1,0.0,H005
AMB-5b48eec2aac6,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 19:41:32+00:00,Z6,1,7.2,7.1,0.0,H005
AMB-e39c445d8875,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 19:37:01+00:00,Z3,1,8.3,7.1,0.0,H004
AMB-ca1a4b475e25,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 19:19:22+00:00,Z7,3,27.7,7.1,0.0,H002
AMB-d6fdb34769e2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 19:20:47+00:00,Z8,1,2.1,7.1,0.0,H003
AMB-b1ec9474a6f8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 20:20:11+00:00,Z5,2,14.8,6.6,0.0,H001
AMB-b3519ce06bc0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 20:09:47+00:00,Z7,3,12.4,6.6,0.0,H002
AMB-909579ce268b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 20:17:29+00:00,Z6,2,15.7,6.6,0.0,H001
AMB-33f87c1847e5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 20:01:46+00:00,Z5,1,9.2,6.6,0.0,H005
AMB-31e613e4baaf,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 20:32:09+00:00,Z8,1,5.1,6.6,0.0,H001
AMB-b63dbb8b77dc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 21:39:22+00:00,Z5,2,5.5,6.4,0.0,H003
AMB-1468d76165bc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 21:34:12+00:00,Z2,3,31.9,6.4,0.0,H004
AMB-3ac750a4e54e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 22:48:40+00:00,Z7,3,17.6,6.6,0.0,H005
AMB-95e702c1c459,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 22:24:15+00:00,Z3,1,9.6,6.6,0.0,H004
AMB-1945f1c2c274,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 22:54:44+00:00,Z7,3,8.4,6.6,0.0,H004
AMB-136a6284e71b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 22:53:34+00:00,Z8,1,4.3,6.6,0.0,H004
AMB-1aec51f791e6,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 22:02:37+00:00,Z4,3,21.2,6.6,0.0,H005
AMB-b8efa4fa01dc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 23:39:11+00:00,Z1,3,12.1,6.6,0.0,H005
AMB-1e474be034f6,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 23:56:10+00:00,Z8,1,3.0,6.6,0.0,H002
AMB-9d41efe3b51e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-09 23:07:57+00:00,Z5,1,6.0,6.6,0.0,H002
AMB-012acd0304d7,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 00:14:56+00:00,Z3,3,4.6,6.7,0.0,H003
AMB-9ee93ab3b932,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 00:45:19+00:00,Z4,3,23.2,6.7,0.0,H005
AMB-0381a3eafd7d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 00:51:41+00:00,Z1,2,6.5,6.7,0.0,H003
AMB-862327cebcb8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 01:08:48+00:00,Z4,2,20.3,6.7,0.0,H003
AMB-f8a5a347f8cf,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 01:08:07+00:00,Z1,2,9.5,6.7,0.0,H003
AMB-2c2ecc0fd87a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 01:12:25+00:00,Z4,1,15.0,6.7,0.0,H003
AMB-eb5f3be05931,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 01:05:18+00:00,Z4,3,10.3,6.7,0.0,H002
AMB-cf0d9e1010e1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 02:20:37+00:00,Z5,3,20.4,6.7,0.0,H004
AMB-6d1293eb5ada,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 02:46:40+00:00,Z8,1,10.9,6.7,0.0,H001
AMB-87d0634feed1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 02:48:56+00:00,Z6,3,5.7,6.7,0.0,H003
AMB-42fe34161be8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 02:41:35+00:00,Z1,1,13.1,6.7,0.0,H003
AMB-e6e1a9ffea1d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 02:16:41+00:00,Z1,3,25.4,6.7,0.0,H001
AMB-68a01af15d3e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 03:25:52+00:00,Z4,1,9.4,6.5,0.0,H002
AMB-f7557c030d9f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 03:49:01+00:00,Z6,3,10.6,6.5,0.0,H001
AMB-000e1e05eaf0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 04:26:05+00:00,Z5,2,7.3,6.7,0.0,H003
AMB-b79dc574d891,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 04:15:35+00:00,Z2,3,16.7,6.7,0.0,H004
AMB-105339b214eb,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 05:43:09+00:00,Z8,2,10.0,6.6,0.0,H004
AMB-84eeb91a5f51,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 05:51:30+00:00,Z3,1,5.3,6.6,0.0,H003
AMB-da2fd7dacafc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 05:06:27+00:00,Z7,3,18.9,6.6,0.0,H001
AMB-3edff62c8622,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 05:28:47+00:00,Z7,3,29.5,6.6,0.0,H001
AMB-182ad0cc54fc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 07:03:48+00:00,Z8,2,15.9,6.8,0.0,H005
AMB-f0c5eafb1979,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 08:16:57+00:00,Z1,1,5.9,7.2,0.0,H001
AMB-ce29a01fe196,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 09:50:00+00:00,Z4,2,14.6,8.2,0.0,H003
AMB-fb16a4e1e776,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 09:16:21+00:00,Z3,1,12.4,8.2,0.0,H005
AMB-2403a7575ac1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 09:49:31+00:00,Z5,3,17.3,8.2,0.0,H005
AMB-e08455cedb10,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 09:59:42+00:00,Z8,3,14.1,8.2,0.0,H001
AMB-c3cb79395025,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 10:03:53+00:00,Z7,2,1.8,9.4,0.0,H002
AMB-d850e6897804,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 10:59:37+00:00,Z6,2,6.0,9.4,0.0,H001
AMB-cfbc2a8c78bb,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 10:02:48+00:00,Z3,1,3.8,9.4,0.0,H002
AMB-fed4dc14e66d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 10:30:39+00:00,Z6,2,14.9,9.4,0.0,H003
AMB-e5e2ba4bad08,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 11:42:21+00:00,Z3,2,5.4,10.3,0.1,H001
AMB-303bfe5a2b9b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 13:10:04+00:00,Z1,2,2.4,9.7,0.1,H003
AMB-789f94fc258e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 13:22:19+00:00,Z1,3,11.8,9.7,0.1,H003
AMB-362404fa0aa2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 14:07:07+00:00,Z2,1,6.4,9.9,0.0,H002
AMB-8456210cfb83,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 15:23:25+00:00,Z4,2,13.4,9.3,0.0,H001
AMB-6de4096d162c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 15:48:27+00:00,Z8,2,4.5,9.3,0.0,H005
AMB-0e49853f9a9e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 16:32:31+00:00,Z5,2,11.5,8.9,0.0,H005
AMB-aa9aa5cb1395,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 17:13:51+00:00,Z6,2,9.7,8.8,0.0,H005
AMB-f0d1b35d9547,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 17:14:00+00:00,Z7,3,14.7,8.8,0.0,H003
AMB-f9a0382abd29,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 17:39:14+00:00,Z1,1,3.6,8.8,0.0,H003
AMB-3f156afcc7cd,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 17:31:46+00:00,Z4,1,8.1,8.8,0.0,H003
AMB-430070fd9e79,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 18:54:14+00:00,Z6,2,7.1,8.2,0.0,H003
AMB-fb810605b38c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 18:47:38+00:00,Z8,2,20.1,8.2,0.0,H001
AMB-9bd20c806a5c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 18:13:44+00:00,Z7,3,32.8,8.2,0.0,H003
AMB-ff5b886e40f2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 19:06:42+00:00,Z8,2,24.2,7.4,0.0,H001
AMB-c9a664f73dfb,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 19:13:31+00:00,Z1,3,20.1,7.4,0.0,H001
AMB-0fa40608962e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 19:34:50+00:00,Z5,3,9.5,7.4,0.0,H005
AMB-6c466380351a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 19:15:11+00:00,Z6,3,8.8,7.4,0.0,H004
AMB-8f054508a54b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 20:22:35+00:00,Z7,3,10.1,6.6,0.0,H005
AMB-11ea7486fbe5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 20:43:56+00:00,Z5,3,17.4,6.6,0.0,H001
AMB-fd7bfe1af4d7,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 21:24:50+00:00,Z3,2,4.9,6.6,0.0,H001
AMB-13c4a04b321f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 22:00:15+00:00,Z2,3,11.4,6.1,0.0,H004
AMB-db240bce0c7c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 22:36:15+00:00,Z4,3,7.0,6.1,0.0,H001
AMB-f561ec5182eb,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 22:59:12+00:00,Z4,1,5.9,6.1,0.0,H002
AMB-5d791d42e17a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 23:49:02+00:00,Z6,1,10.0,5.5,0.0,H005
AMB-b33e38b2bd93,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-10 23:45:24+00:00,Z8,3,11.5,5.5,0.0,H003
AMB-1c668422fb1e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 00:23:07+00:00,Z7,3,18.0,4.8,0.0,H001
AMB-1a0ddc2612c5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 00:03:03+00:00,Z4,2,8.4,4.8,0.0,H002
AMB-e000a983c727,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 00:51:49+00:00,Z6,1,5.2,4.8,0.0,H001
AMB-d3139486a609,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 00:56:13+00:00,Z1,3,11.1,4.8,0.0,H003
AMB-70e99883acc1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 01:47:46+00:00,Z5,2,15.1,4.2,0.0,H001
AMB-3e2c35c3937e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 01:14:51+00:00,Z4,2,4.1,4.2,0.0,H002
AMB-8ca1d87dd846,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 01:12:03+00:00,Z2,1,15.3,4.2,0.0,H001
AMB-4309516b3e8d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 01:32:22+00:00,Z8,3,11.8,4.2,0.0,H004
AMB-69d3631d3622,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 02:30:22+00:00,Z1,3,8.9,3.9,0.0,H003
AMB-343fd49758c8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 02:07:17+00:00,Z4,3,24.0,3.9,0.0,H003
AMB-ee9cfa45cd98,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 03:51:00+00:00,Z3,2,13.1,4.1,0.0,H002
AMB-19457bb61b99,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 03:40:57+00:00,Z2,2,8.2,4.1,0.0,H005
AMB-8c309b89756b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 04:12:04+00:00,Z7,2,4.4,4.2,0.0,H003
AMB-a9a887162524,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 05:28:40+00:00,Z7,2,14.6,4.4,0.0,H002
AMB-6f507c476a42,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 05:52:39+00:00,Z1,3,7.3,4.4,0.0,H004
AMB-b3a7e7ac39c0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-11-11 05:10:36+00:00,Z1,2,4.3,4.4,0.0,H004
